key,parent_key,has_parent
SPARK-43357,,0
SPARK-43359,,0
SPARK-4336,,0
SPARK-43360,,0
SPARK-43361,,0
SPARK-43362,,0
SPARK-43363,,0
SPARK-43364,,0
SPARK-43365,SPARK-40513,1
SPARK-43367,SPARK-40513,1
SPARK-43368,SPARK-40513,1
SPARK-4337,,0
SPARK-43370,SPARK-40513,1
SPARK-43371,SPARK-40513,1
SPARK-43372,SPARK-40513,1
SPARK-43373,,0
SPARK-43374,,0
SPARK-43375,,0
SPARK-43376,,0
SPARK-43377,,0
SPARK-43378,,0
SPARK-43379,,0
SPARK-4338,SPARK-3445,1
SPARK-43380,,0
SPARK-43381,,0
SPARK-43383,,0
SPARK-43386,,0
SPARK-43387,SPARK-37935,1
SPARK-43388,,0
SPARK-43389,,0
SPARK-4339,,0
SPARK-43390,,0
SPARK-43392,,0
SPARK-43393,,0
SPARK-43394,,0
SPARK-43395,,0
SPARK-43397,,0
SPARK-43398,,0
SPARK-434,,0
SPARK-4340,,0
SPARK-43401,,0
SPARK-43402,,0
SPARK-43403,,0
SPARK-43404,,0
SPARK-43405,,0
SPARK-43406,,0
SPARK-43407,,0
SPARK-43408,,0
SPARK-4341,,0
SPARK-43410,,0
SPARK-43411,,0
SPARK-43412,SPARK-40307,1
SPARK-43413,,0
SPARK-43414,,0
SPARK-43415,,0
SPARK-43416,,0
SPARK-43418,,0
SPARK-4342,,0
SPARK-43421,,0
SPARK-43422,,0
SPARK-43423,,0
SPARK-43424,,0
SPARK-43425,,0
SPARK-43427,,0
SPARK-43428,SPARK-43265,1
SPARK-43429,,0
SPARK-4343,,0
SPARK-43430,,0
SPARK-43433,SPARK-44101,1
SPARK-43434,,0
SPARK-43435,,0
SPARK-43436,,0
SPARK-43437,,0
SPARK-43438,SPARK-37935,1
SPARK-4344,,0
SPARK-43440,SPARK-40307,1
SPARK-43441,,0
SPARK-43442,,0
SPARK-43443,SPARK-39279,1
SPARK-43444,SPARK-44101,1
SPARK-43445,SPARK-44101,1
SPARK-43446,,0
SPARK-43447,,0
SPARK-43448,,0
SPARK-43449,,0
SPARK-4345,,0
SPARK-43450,,0
SPARK-43451,SPARK-44101,1
SPARK-43452,SPARK-44101,1
SPARK-43453,SPARK-44101,1
SPARK-43455,,0
SPARK-43457,,0
SPARK-43458,SPARK-44101,1
SPARK-43459,SPARK-44101,1
SPARK-4346,,0
SPARK-43460,SPARK-44101,1
SPARK-43461,,0
SPARK-43462,SPARK-44101,1
SPARK-43463,SPARK-44101,1
SPARK-43464,SPARK-44101,1
SPARK-43465,SPARK-44101,1
SPARK-43466,SPARK-44101,1
SPARK-43467,SPARK-44101,1
SPARK-43468,SPARK-44101,1
SPARK-43469,SPARK-44101,1
SPARK-4347,,0
SPARK-43471,,0
SPARK-43470,,0
SPARK-43473,,0
SPARK-43474,,0
SPARK-43475,,0
SPARK-43476,SPARK-44101,1
SPARK-43477,SPARK-44101,1
SPARK-43478,SPARK-44101,1
SPARK-43479,SPARK-44101,1
SPARK-4348,,0
SPARK-43480,SPARK-44101,1
SPARK-43481,SPARK-44101,1
SPARK-43482,,0
SPARK-43483,,0
SPARK-43484,,0
SPARK-43485,,0
SPARK-43487,,0
SPARK-43489,,0
SPARK-4349,,0
SPARK-43490,,0
SPARK-43492,,0
SPARK-43493,,0
SPARK-43494,SPARK-43197,1
SPARK-43495,,0
SPARK-43497,SPARK-44101,1
SPARK-43498,SPARK-44101,1
SPARK-43499,SPARK-44101,1
SPARK-435,,0
SPARK-4350,,0
SPARK-43500,,0
SPARK-43502,,0
SPARK-43504,,0
SPARK-43506,SPARK-44101,1
SPARK-43508,SPARK-43197,1
SPARK-43509,,0
SPARK-4351,,0
SPARK-43510,,0
SPARK-43511,,0
SPARK-43512,,0
SPARK-43516,SPARK-42471,1
SPARK-43517,,0
SPARK-43518,SPARK-37935,1
SPARK-43519,,0
SPARK-4352,,0
SPARK-43520,,0
SPARK-43522,,0
SPARK-43524,,0
SPARK-43525,,0
SPARK-43527,,0
SPARK-43528,,0
SPARK-43529,,0
SPARK-4353,,0
SPARK-43530,,0
SPARK-43531,,0
SPARK-43532,,0
SPARK-43533,SPARK-44101,1
SPARK-43534,,0
SPARK-43535,,0
SPARK-43537,,0
SPARK-43538,,0
SPARK-43539,SPARK-37935,1
SPARK-4354,,0
SPARK-43540,,0
SPARK-43541,,0
SPARK-43542,,0
SPARK-43543,,0
SPARK-43544,SPARK-43543,1
SPARK-43545,SPARK-43543,1
SPARK-43547,,0
SPARK-43546,,0
SPARK-43548,,0
SPARK-43549,SPARK-37935,1
SPARK-4355,,0
SPARK-43550,SPARK-44101,1
SPARK-43551,SPARK-44101,1
SPARK-43552,SPARK-44101,1
SPARK-43554,SPARK-44101,1
SPARK-43553,SPARK-44101,1
SPARK-43555,SPARK-44101,1
SPARK-43556,SPARK-44101,1
SPARK-43557,SPARK-44101,1
SPARK-43558,SPARK-44101,1
SPARK-43559,SPARK-44101,1
SPARK-4356,,0
SPARK-43560,SPARK-44101,1
SPARK-43561,SPARK-44101,1
SPARK-43562,SPARK-44101,1
SPARK-43563,SPARK-44101,1
SPARK-43564,SPARK-44101,1
SPARK-43565,SPARK-44101,1
SPARK-43566,SPARK-44101,1
SPARK-43567,SPARK-44101,1
SPARK-43568,SPARK-44101,1
SPARK-43569,,0
SPARK-4357,,0
SPARK-43570,SPARK-44101,1
SPARK-43572,,0
SPARK-43571,SPARK-44101,1
SPARK-43573,,0
SPARK-43574,,0
SPARK-43575,,0
SPARK-43576,,0
SPARK-43577,SPARK-43831,1
SPARK-4358,,0
SPARK-43580,,0
SPARK-43581,,0
SPARK-43582,,0
SPARK-43583,,0
SPARK-43584,,0
SPARK-43587,,0
SPARK-43588,SPARK-43831,1
SPARK-43589,,0
SPARK-4359,,0
SPARK-43590,,0
SPARK-43591,SPARK-37935,1
SPARK-43592,,0
SPARK-43594,,0
SPARK-43595,,0
SPARK-43596,,0
SPARK-43597,SPARK-37935,1
SPARK-43598,SPARK-37935,1
SPARK-43599,,0
SPARK-436,,0
SPARK-4360,,0
SPARK-43600,,0
SPARK-43601,,0
SPARK-43602,,0
SPARK-43603,SPARK-43602,1
SPARK-43604,SPARK-37935,1
SPARK-43605,SPARK-44101,1
SPARK-43606,SPARK-44101,1
SPARK-43607,SPARK-44101,1
SPARK-43608,SPARK-44101,1
SPARK-43609,,0
SPARK-4361,,0
SPARK-43610,SPARK-42497,1
SPARK-43611,SPARK-42497,1
SPARK-43612,,0
SPARK-43613,SPARK-42497,1
SPARK-43615,SPARK-42497,1
SPARK-43616,SPARK-42497,1
SPARK-43617,SPARK-42497,1
SPARK-43618,SPARK-42497,1
SPARK-43619,SPARK-42497,1
SPARK-4362,,0
SPARK-43620,SPARK-42497,1
SPARK-43621,SPARK-42497,1
SPARK-43622,SPARK-42497,1
SPARK-43623,SPARK-42497,1
SPARK-43624,SPARK-42497,1
SPARK-43625,,0
SPARK-43626,SPARK-42497,1
SPARK-43627,SPARK-42497,1
SPARK-43628,SPARK-42497,1
SPARK-43629,SPARK-42497,1
SPARK-4363,,0
SPARK-43630,SPARK-42497,1
SPARK-43631,SPARK-42497,1
SPARK-43633,SPARK-44101,1
SPARK-43634,SPARK-44101,1
SPARK-43635,SPARK-44101,1
SPARK-43636,SPARK-44101,1
SPARK-43637,SPARK-44101,1
SPARK-43638,SPARK-44101,1
SPARK-43639,SPARK-44101,1
SPARK-4364,,0
SPARK-43640,SPARK-44101,1
SPARK-43641,SPARK-44101,1
SPARK-43642,SPARK-44101,1
SPARK-43643,SPARK-44101,1
SPARK-43644,SPARK-44101,1
SPARK-43645,SPARK-42497,1
SPARK-43646,SPARK-44566,1
SPARK-43647,,0
SPARK-43648,,0
SPARK-43649,SPARK-37935,1
SPARK-4365,,0
SPARK-43650,SPARK-37935,1
SPARK-43651,SPARK-37935,1
SPARK-43652,SPARK-42497,1
SPARK-43653,SPARK-42497,1
SPARK-43654,SPARK-42497,1
SPARK-43655,SPARK-42497,1
SPARK-43656,SPARK-42497,1
SPARK-43658,SPARK-42497,1
SPARK-43659,SPARK-42497,1
SPARK-4366,,0
SPARK-43660,SPARK-42497,1
SPARK-43661,SPARK-42497,1
SPARK-43662,SPARK-42497,1
SPARK-43663,SPARK-42497,1
SPARK-43664,SPARK-42497,1
SPARK-43665,SPARK-42497,1
SPARK-43666,SPARK-42497,1
SPARK-43667,SPARK-42497,1
SPARK-43668,SPARK-42497,1
SPARK-43669,SPARK-42497,1
SPARK-4367,SPARK-4366,1
SPARK-43670,SPARK-42497,1
SPARK-43671,SPARK-42497,1
SPARK-43672,SPARK-42497,1
SPARK-43673,SPARK-42497,1
SPARK-43674,SPARK-42497,1
SPARK-43675,SPARK-42497,1
SPARK-43676,SPARK-42497,1
SPARK-43677,SPARK-42497,1
SPARK-43678,SPARK-42497,1
SPARK-43679,SPARK-42497,1
SPARK-4368,,0
SPARK-43680,SPARK-42497,1
SPARK-43681,SPARK-42497,1
SPARK-43682,SPARK-42497,1
SPARK-43683,SPARK-42497,1
SPARK-43684,SPARK-42497,1
SPARK-43685,SPARK-42497,1
SPARK-43686,SPARK-42497,1
SPARK-43687,SPARK-42497,1
SPARK-43688,SPARK-42497,1
SPARK-43689,SPARK-42497,1
SPARK-4369,,0
SPARK-43690,SPARK-42497,1
SPARK-43692,SPARK-42497,1
SPARK-43691,SPARK-42497,1
SPARK-43693,SPARK-42497,1
SPARK-43694,SPARK-42497,1
SPARK-43695,SPARK-42497,1
SPARK-43696,SPARK-42497,1
SPARK-43697,SPARK-42497,1
SPARK-43698,SPARK-42497,1
SPARK-43699,SPARK-42497,1
SPARK-437,,0
SPARK-43700,SPARK-42497,1
SPARK-4370,,0
SPARK-43701,SPARK-42497,1
SPARK-43702,SPARK-42497,1
SPARK-43703,SPARK-42497,1
SPARK-43704,SPARK-42497,1
SPARK-43705,SPARK-44101,1
SPARK-43706,SPARK-44101,1
SPARK-43707,SPARK-44101,1
SPARK-43708,SPARK-44101,1
SPARK-43709,SPARK-44101,1
SPARK-4371,,0
SPARK-43710,SPARK-42497,1
SPARK-43711,SPARK-42497,1
SPARK-43712,SPARK-42497,1
SPARK-43713,SPARK-42497,1
SPARK-43714,,0
SPARK-43715,SPARK-42471,1
SPARK-43716,,0
SPARK-43717,,0
SPARK-43719,,0
SPARK-43718,,0
SPARK-4372,,0
SPARK-43720,SPARK-44101,1
SPARK-43721,SPARK-44101,1
SPARK-43722,SPARK-44101,1
SPARK-43723,SPARK-44101,1
SPARK-43724,SPARK-44101,1
SPARK-43725,SPARK-44101,1
SPARK-43726,SPARK-44101,1
SPARK-43727,SPARK-43543,1
SPARK-43728,SPARK-44101,1
SPARK-43729,SPARK-44101,1
SPARK-4373,,0
SPARK-43730,SPARK-44101,1
SPARK-43731,SPARK-44101,1
SPARK-43732,SPARK-44101,1
SPARK-43733,SPARK-44101,1
SPARK-43735,SPARK-44101,1
SPARK-43736,SPARK-44101,1
SPARK-43737,,0
SPARK-43738,,0
SPARK-43739,,0
SPARK-43741,,0
SPARK-43740,,0
SPARK-43742,,0
SPARK-43743,,0
SPARK-43744,,0
SPARK-43747,,0
SPARK-43749,SPARK-37935,1
SPARK-4375,,0
SPARK-43750,SPARK-37935,1
SPARK-43751,,0
SPARK-43755,,0
SPARK-43757,,0
SPARK-43758,,0
SPARK-43759,,0
SPARK-4376,,0
SPARK-43760,,0
SPARK-43762,SPARK-37935,1
SPARK-43763,SPARK-37935,1
SPARK-43764,SPARK-37935,1
SPARK-43765,SPARK-37935,1
SPARK-43766,SPARK-37935,1
SPARK-43767,,0
SPARK-43768,,0
SPARK-43771,,0
SPARK-4377,,0
SPARK-43772,,0
SPARK-43773,,0
SPARK-43774,,0
SPARK-43775,SPARK-35801,1
SPARK-43776,,0
SPARK-43777,,0
SPARK-43778,,0
SPARK-43779,,0
SPARK-4378,,0
SPARK-43780,SPARK-35553,1
SPARK-43781,,0
SPARK-43782,,0
SPARK-43783,SPARK-44101,1
SPARK-43784,SPARK-44101,1
SPARK-43785,,0
SPARK-43786,,0
SPARK-43787,,0
SPARK-43788,SPARK-44101,1
SPARK-43789,,0
SPARK-4379,,0
SPARK-43790,SPARK-42471,1
SPARK-43791,SPARK-37935,1
SPARK-43792,SPARK-41289,1
SPARK-43793,SPARK-40513,1
SPARK-43794,SPARK-37935,1
SPARK-43795,,0
SPARK-43796,,0
SPARK-43798,SPARK-43797,1
SPARK-43799,,0
SPARK-438,,0
SPARK-4380,,0
SPARK-43800,,0
SPARK-43802,,0
SPARK-43803,,0
SPARK-43804,SPARK-43543,1
SPARK-43806,SPARK-40513,1
SPARK-43807,SPARK-37935,1
SPARK-43808,SPARK-37935,1
SPARK-43809,SPARK-44101,1
SPARK-4381,,0
SPARK-43810,SPARK-44101,1
SPARK-43811,SPARK-44101,1
SPARK-43812,SPARK-44101,1
SPARK-43813,SPARK-44101,1
SPARK-43815,,0
SPARK-43817,SPARK-43543,1
SPARK-4382,,0
SPARK-43819,,0
SPARK-43820,SPARK-37935,1
SPARK-43821,,0
SPARK-43822,SPARK-37935,1
SPARK-43823,SPARK-37935,1
SPARK-43824,SPARK-37935,1
SPARK-43825,SPARK-37935,1
SPARK-43826,SPARK-37935,1
SPARK-43827,SPARK-37935,1
SPARK-43828,,0
SPARK-4383,,0
SPARK-43830,,0
SPARK-43831,,0
SPARK-43832,SPARK-43831,1
SPARK-43833,,0
SPARK-43834,SPARK-37935,1
SPARK-43836,,0
SPARK-43835,SPARK-43831,1
SPARK-43837,SPARK-37935,1
SPARK-43838,,0
SPARK-43839,SPARK-37935,1
SPARK-4384,,0
SPARK-43841,,0
SPARK-43842,,0
SPARK-43843,,0
SPARK-43845,,0
SPARK-43846,SPARK-37935,1
SPARK-43849,,0
SPARK-4385,,0
SPARK-43850,SPARK-45314,1
SPARK-43852,SPARK-37935,1
SPARK-43853,SPARK-37935,1
SPARK-43854,SPARK-37935,1
SPARK-43855,SPARK-37935,1
SPARK-43856,SPARK-37935,1
SPARK-43857,,0
SPARK-43859,,0
SPARK-43858,,0
SPARK-4386,,0
SPARK-43860,,0
SPARK-43862,SPARK-37935,1
SPARK-43865,,0
SPARK-43863,,0
SPARK-43867,,0
SPARK-43868,,0
SPARK-43869,SPARK-44101,1
SPARK-4387,,0
SPARK-43870,SPARK-44101,1
SPARK-43871,SPARK-44101,1
SPARK-43872,SPARK-44101,1
SPARK-43873,SPARK-44101,1
SPARK-43874,SPARK-44101,1
SPARK-43875,SPARK-44101,1
SPARK-43876,,0
SPARK-43878,,0
SPARK-4388,,0
SPARK-43880,SPARK-43197,1
SPARK-43881,SPARK-41289,1
SPARK-43882,SPARK-37935,1
SPARK-43883,,0
SPARK-43884,,0
SPARK-43886,SPARK-43543,1
SPARK-43885,SPARK-35801,1
SPARK-43888,,0
SPARK-43889,,0
SPARK-4389,,0
SPARK-43890,,0
SPARK-43892,,0
SPARK-43893,SPARK-40307,1
SPARK-43894,,0
SPARK-43895,,0
SPARK-43896,,0
SPARK-43897,SPARK-43602,1
SPARK-43898,,0
SPARK-43899,,0
SPARK-439,,0
SPARK-4390,,0
SPARK-43901,,0
SPARK-43902,,0
SPARK-43903,SPARK-40307,1
SPARK-43904,,0
SPARK-43906,,0
SPARK-43907,,0
SPARK-43909,,0
SPARK-4391,,0
SPARK-43910,,0
SPARK-43913,SPARK-37935,1
SPARK-43914,SPARK-37935,1
SPARK-43915,SPARK-37935,1
SPARK-43916,SPARK-43907,1
SPARK-43917,,0
SPARK-43919,,0
SPARK-4392,,0
SPARK-43920,,0
SPARK-43921,,0
SPARK-43922,SPARK-44059,1
SPARK-43923,,0
SPARK-43925,SPARK-43907,1
SPARK-43924,SPARK-43907,1
SPARK-43926,SPARK-43907,1
SPARK-43927,SPARK-43907,1
SPARK-43928,SPARK-43907,1
SPARK-43929,SPARK-43907,1
SPARK-4393,,0
SPARK-43930,SPARK-43907,1
SPARK-43931,SPARK-43907,1
SPARK-43932,SPARK-43907,1
SPARK-43934,SPARK-43907,1
SPARK-43933,SPARK-43907,1
SPARK-43935,SPARK-43907,1
SPARK-43936,,0
SPARK-43937,SPARK-43907,1
SPARK-43938,SPARK-43907,1
SPARK-4394,,0
SPARK-43939,SPARK-43907,1
SPARK-43941,SPARK-43907,1
SPARK-43942,SPARK-43907,1
SPARK-43943,SPARK-43907,1
SPARK-43944,SPARK-43907,1
SPARK-43945,,0
SPARK-43948,SPARK-37935,1
SPARK-43949,,0
SPARK-4395,,0
SPARK-43950,,0
SPARK-43951,,0
SPARK-43952,,0
SPARK-43953,,0
SPARK-43954,,0
SPARK-43955,,0
SPARK-43956,,0
SPARK-43957,,0
SPARK-43958,,0
SPARK-43959,SPARK-35801,1
SPARK-4396,,0
SPARK-43960,,0
SPARK-43961,SPARK-41289,1
SPARK-43962,,0
SPARK-43963,SPARK-35801,1
SPARK-43964,SPARK-43797,1
SPARK-43965,SPARK-43797,1
SPARK-43966,SPARK-43797,1
SPARK-43967,SPARK-43797,1
SPARK-43968,SPARK-43797,1
SPARK-43969,SPARK-37935,1
SPARK-4397,,0
SPARK-43970,,0
SPARK-43971,,0
SPARK-43977,,0
SPARK-43975,SPARK-35801,1
SPARK-43974,,0
SPARK-43976,,0
SPARK-43973,,0
SPARK-43979,,0
SPARK-4398,,0
SPARK-43981,SPARK-42471,1
SPARK-43980,,0
SPARK-43984,,0
SPARK-43985,,0
SPARK-43982,SPARK-42471,1
SPARK-43983,SPARK-42471,1
SPARK-43987,,0
SPARK-43986,,0
SPARK-4399,,0
SPARK-43990,,0
SPARK-43992,SPARK-41289,1
SPARK-43993,,0
SPARK-43994,,0
SPARK-43996,,0
SPARK-43995,,0
SPARK-43997,,0
SPARK-440,,0
SPARK-4400,,0
SPARK-44000,SPARK-35801,1
SPARK-44002,,0
SPARK-44001,,0
SPARK-44004,SPARK-37935,1
SPARK-44006,,0
SPARK-44007,,0
SPARK-4401,,0
SPARK-44005,SPARK-43797,1
SPARK-44010,,0
SPARK-44011,SPARK-42497,1
SPARK-44012,,0
SPARK-44016,,0
SPARK-44017,SPARK-43602,1
SPARK-44018,SPARK-38852,1
SPARK-44020,SPARK-43602,1
SPARK-4402,,0
SPARK-44021,,0
SPARK-44019,,0
SPARK-44022,,0
SPARK-44023,,0
SPARK-44024,,0
SPARK-44026,,0
SPARK-44028,,0
SPARK-44029,,0
SPARK-4403,,0
SPARK-44032,SPARK-44111,1
SPARK-44030,SPARK-42887,1
SPARK-44031,,0
SPARK-44034,,0
SPARK-44035,SPARK-43602,1
SPARK-44038,,0
SPARK-44039,,0
SPARK-44036,SPARK-42497,1
SPARK-4404,,0
SPARK-44040,,0
SPARK-44045,,0
SPARK-44041,,0
SPARK-44044,,0
SPARK-44048,,0
SPARK-44047,,0
SPARK-44049,,0
SPARK-4405,,0
SPARK-44051,SPARK-43602,1
SPARK-44052,SPARK-42497,1
SPARK-44053,,0
SPARK-44054,,0
SPARK-44056,,0
SPARK-44055,,0
SPARK-44057,,0
SPARK-44058,,0
SPARK-44059,,0
SPARK-44060,SPARK-32461,1
SPARK-4406,,0
SPARK-44061,SPARK-44042,1
SPARK-44063,,0
SPARK-44064,,0
SPARK-44072,,0
SPARK-44068,,0
SPARK-44071,,0
SPARK-44066,,0
SPARK-4407,,0
SPARK-44070,,0
SPARK-44067,SPARK-44101,1
SPARK-44073,SPARK-43907,1
SPARK-44074,,0
SPARK-44075,,0
SPARK-44085,,0
SPARK-44081,,0
SPARK-4408,,0
SPARK-44083,,0
SPARK-44079,,0
SPARK-44078,,0
SPARK-44086,,0
SPARK-44088,SPARK-43831,1
SPARK-44089,,0
SPARK-4409,,0
SPARK-44090,SPARK-43831,1
SPARK-44092,SPARK-43831,1
SPARK-44091,,0
SPARK-44096,,0
SPARK-44095,SPARK-43831,1
SPARK-44094,,0
SPARK-44097,SPARK-43831,1
SPARK-44093,SPARK-43831,1
SPARK-44099,,0
SPARK-441,,0
SPARK-4410,,0
SPARK-44100,SPARK-42471,1
SPARK-44101,,0
SPARK-44103,,0
SPARK-44107,,0
SPARK-44105,,0
SPARK-44104,,0
SPARK-44106,,0
SPARK-4411,,0
SPARK-44109,,0
SPARK-44110,,0
SPARK-44112,SPARK-45315,1
SPARK-44119,SPARK-49524,1
SPARK-44113,SPARK-45314,1
SPARK-44117,,0
SPARK-44115,SPARK-44111,1
SPARK-4412,,0
SPARK-44120,SPARK-44111,1
SPARK-44121,SPARK-43831,1
SPARK-44122,SPARK-43831,1
SPARK-44124,,0
SPARK-44125,SPARK-43831,1
SPARK-44128,SPARK-43831,1
SPARK-44126,,0
SPARK-44127,SPARK-43831,1
SPARK-44129,,0
SPARK-44131,,0
SPARK-4413,,0
SPARK-44133,,0
SPARK-44132,,0
SPARK-44134,,0
SPARK-44135,,0
SPARK-44138,SPARK-35801,1
SPARK-44139,SPARK-35801,1
SPARK-44136,,0
SPARK-4414,SPARK-11176,1
SPARK-44140,,0
SPARK-44141,,0
SPARK-44142,,0
SPARK-44143,,0
SPARK-44145,,0
SPARK-44146,,0
SPARK-44147,,0
SPARK-44149,,0
SPARK-4415,,0
SPARK-44150,SPARK-40307,1
SPARK-44151,,0
SPARK-44153,,0
SPARK-44158,,0
SPARK-44154,,0
SPARK-4416,,0
SPARK-44160,SPARK-42887,1
SPARK-44162,SPARK-43831,1
SPARK-44164,SPARK-42887,1
SPARK-44161,,0
SPARK-44163,,0
SPARK-44168,SPARK-40513,1
SPARK-4417,,0
SPARK-44169,SPARK-37935,1
SPARK-44170,SPARK-47046,1
SPARK-44171,SPARK-37935,1
SPARK-44172,,0
SPARK-44175,SPARK-40513,1
SPARK-44174,SPARK-43831,1
SPARK-44177,SPARK-40513,1
SPARK-44176,SPARK-40513,1
SPARK-44178,SPARK-41281,1
SPARK-4418,,0
SPARK-44181,,0
SPARK-44180,,0
SPARK-44182,,0
SPARK-44183,,0
SPARK-44184,,0
SPARK-44185,,0
SPARK-44186,,0
SPARK-44187,SPARK-43831,1
SPARK-44188,,0
SPARK-44189,SPARK-41281,1
SPARK-4419,,0
SPARK-44192,,0
SPARK-44194,,0
SPARK-44193,,0
SPARK-44195,,0
SPARK-44197,SPARK-44111,1
SPARK-44198,,0
SPARK-44199,,0
SPARK-4420,,0
SPARK-44201,,0
SPARK-442,,0
SPARK-44200,,0
SPARK-44202,,0
SPARK-44204,,0
SPARK-44205,SPARK-42887,1
SPARK-44206,,0
SPARK-4421,,0
SPARK-44208,SPARK-37935,1
SPARK-44211,,0
SPARK-44214,SPARK-45869,1
SPARK-44216,SPARK-44042,1
SPARK-44215,,0
SPARK-44218,SPARK-44042,1
SPARK-44217,SPARK-44042,1
SPARK-44219,,0
SPARK-4422,,0
SPARK-44220,SPARK-42887,1
SPARK-44221,,0
SPARK-44222,,0
SPARK-44229,SPARK-43831,1
SPARK-44227,SPARK-42887,1
SPARK-4423,,0
SPARK-44230,SPARK-43831,1
SPARK-44231,SPARK-43831,1
SPARK-44235,SPARK-40513,1
SPARK-44236,,0
SPARK-44238,,0
SPARK-44237,SPARK-43831,1
SPARK-44239,SPARK-44111,1
SPARK-4424,,0
SPARK-44242,,0
SPARK-44241,,0
SPARK-44245,,0
SPARK-44244,SPARK-37935,1
SPARK-44246,,0
SPARK-44247,SPARK-43831,1
SPARK-44249,SPARK-43797,1
SPARK-44248,,0
SPARK-4425,,0
SPARK-44250,SPARK-42471,1
SPARK-44252,SPARK-36094,1
SPARK-44251,,0
SPARK-44254,SPARK-42887,1
SPARK-44255,,0
SPARK-44256,,0
SPARK-44257,,0
SPARK-44258,SPARK-42887,1
SPARK-44259,SPARK-43831,1
SPARK-4426,,0
SPARK-44260,SPARK-37935,1
SPARK-44266,SPARK-42887,1
SPARK-44262,SPARK-47361,1
SPARK-44264,,0
SPARK-44263,,0
SPARK-44267,,0
SPARK-44268,,0
SPARK-4427,,0
SPARK-44269,SPARK-37935,1
SPARK-44270,,0
SPARK-44271,SPARK-42887,1
SPARK-44275,,0
SPARK-44274,SPARK-44273,1
SPARK-44272,,0
SPARK-44276,SPARK-44101,1
SPARK-44277,,0
SPARK-44278,,0
SPARK-4428,,0
SPARK-44279,,0
SPARK-44280,,0
SPARK-44281,SPARK-42887,1
SPARK-44282,,0
SPARK-44283,,0
SPARK-44284,,0
SPARK-44287,SPARK-44286,1
SPARK-44288,,0
SPARK-44289,SPARK-44101,1
SPARK-4429,,0
SPARK-44290,,0
SPARK-44291,,0
SPARK-44292,SPARK-37935,1
SPARK-44295,,0
SPARK-44293,,0
SPARK-44296,,0
SPARK-44294,,0
SPARK-44297,,0
SPARK-44298,SPARK-43831,1
SPARK-44299,SPARK-37935,1
SPARK-443,,0
SPARK-4430,,0
SPARK-44300,,0
SPARK-44303,SPARK-37935,1
SPARK-44304,,0
SPARK-44302,SPARK-43831,1
SPARK-44306,,0
SPARK-44309,,0
SPARK-4431,,0
SPARK-44311,,0
SPARK-44310,,0
SPARK-44312,,0
SPARK-44313,,0
SPARK-44315,SPARK-44273,1
SPARK-44314,,0
SPARK-44316,SPARK-43831,1
SPARK-44318,,0
SPARK-44319,SPARK-47046,1
SPARK-4432,,0
SPARK-44320,SPARK-37935,1
SPARK-44321,,0
SPARK-44322,,0
SPARK-44324,SPARK-44273,1
SPARK-44326,SPARK-44273,1
SPARK-44327,SPARK-43907,1
SPARK-44325,SPARK-44286,1
SPARK-44328,SPARK-37935,1
SPARK-44329,SPARK-43907,1
SPARK-4433,,0
SPARK-44333,,0
SPARK-44331,SPARK-43907,1
SPARK-44332,,0
SPARK-44334,,0
SPARK-44337,,0
SPARK-44338,,0
SPARK-4434,,0
SPARK-44340,SPARK-44286,1
SPARK-44341,SPARK-44286,1
SPARK-44342,,0
SPARK-44343,,0
SPARK-44344,,0
SPARK-44345,,0
SPARK-44348,,0
SPARK-44349,SPARK-43907,1
SPARK-4435,,0
SPARK-44350,,0
SPARK-44351,,0
SPARK-44352,,0
SPARK-44353,,0
SPARK-44357,SPARK-44042,1
SPARK-44355,,0
SPARK-4436,,0
SPARK-44360,SPARK-35801,1
SPARK-44361,SPARK-44286,1
SPARK-44363,SPARK-44042,1
SPARK-44364,SPARK-44042,1
SPARK-44366,SPARK-44111,1
SPARK-44367,,0
SPARK-44368,SPARK-43351,1
SPARK-4437,,0
SPARK-44370,,0
SPARK-44371,SPARK-44286,1
SPARK-44372,SPARK-42497,1
SPARK-44373,,0
SPARK-44374,SPARK-42471,1
SPARK-44375,SPARK-44286,1
SPARK-44376,,0
SPARK-44377,,0
SPARK-4438,,0
SPARK-44382,,0
SPARK-44380,SPARK-43797,1
SPARK-44384,,0
SPARK-44383,,0
SPARK-44387,,0
SPARK-44388,,0
SPARK-44390,,0
SPARK-4439,,0
SPARK-44391,,0
SPARK-44392,SPARK-35801,1
SPARK-44393,,0
SPARK-44394,,0
SPARK-44395,,0
SPARK-44396,,0
SPARK-44398,,0
SPARK-44397,SPARK-44042,1
SPARK-44399,SPARK-40307,1
SPARK-444,,0
SPARK-4440,,0
SPARK-44400,,0
SPARK-44401,SPARK-40307,1
SPARK-44402,SPARK-35801,1
SPARK-44404,SPARK-37935,1
SPARK-44407,SPARK-45314,1
SPARK-44409,,0
SPARK-4441,,0
SPARK-44410,,0
SPARK-44411,SPARK-44286,1
SPARK-44413,SPARK-44042,1
SPARK-44415,,0
SPARK-44416,,0
SPARK-44418,,0
SPARK-4442,,0
SPARK-44421,,0
SPARK-44422,,0
SPARK-44423,,0
SPARK-44424,,0
SPARK-44425,,0
SPARK-44428,,0
SPARK-44429,,0
SPARK-4443,,0
SPARK-44430,,0
SPARK-44431,SPARK-44550,1
SPARK-44432,,0
SPARK-44433,,0
SPARK-44435,,0
SPARK-44436,,0
SPARK-44438,,0
